🇨🇳央视频道,#genre#
CCTV4,http://[2409:8087:1414:22::1129]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226692/index.m3u8
CCTV4,http://[2409:8087:1414:22::112a]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226692/index.m3u8
CCTV4,http://[2409:8087:1414:22::112b]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226692/index.m3u8
CCTV4,http://[2409:8087:1414:22::112c]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226692/index.m3u8
CCTV4,http://[2409:8087:1414:22::112d]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226692/index.m3u8
CCTV4,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw3772680253_-1555628407/ott.mobaibox.com/PLTV/3/224/3221227549/index.m3u8?icpid=3&RTS=1668594272&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
CCTV5,http://[2409:8087:1414:22::1002]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::1003]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::1004]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::1005]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::100a]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::100b]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::100c]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::100d]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::1010]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::1011]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::110a]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::110b]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::110c]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::110d]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::110e]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::110f]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::1112]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::1113]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::1116]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::1117]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::1118]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::1119]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::1122]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::1123]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::112a]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::112b]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::112c]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:1414:22::112d]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227041/index.m3u8
CCTV5,http://[2409:8087:2001:20:2800:0:df6e:eb15]/wh7f454c46tw3847208563_882248521/ott.mobaibox.com/PLTV/3/224/3221228179/index.m3u8?icpid=3&RTS=1668594346&from=40&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
CCTV5+,http://[2409:8087:1414:22::1002]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1003]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1004]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1005]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1006]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1007]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1008]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1009]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::100a]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::100b]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::100c]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::100d]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::100e]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::100f]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1010]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1011]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1102]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1103]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1104]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1105]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1106]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1107]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1108]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1109]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::110a]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::110b]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::110c]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::110d]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::110e]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::110f]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1110]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1111]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1112]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1113]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1114]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1115]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1116]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1117]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1118]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1119]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::111a]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::111b]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::111c]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::111d]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::111e]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::111f]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1120]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1121]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1122]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1123]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1124]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1125]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1126]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1127]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1128]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::1129]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::112a]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::112b]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::112c]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV5+,http://[2409:8087:1414:22::112d]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226745/index.m3u8
CCTV6,http://[2409:8087:1414:22::1002]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1003]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1004]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1005]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1006]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1007]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1008]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1009]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::100a]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::100b]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::100c]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::100d]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::100e]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::100f]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1010]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1011]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1108]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1109]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::110c]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::110d]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1110]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1111]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1114]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1115]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1116]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1117]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::111a]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::111b]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::111c]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::111d]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::111e]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::111f]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1122]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1123]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1124]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1125]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1126]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1127]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::112a]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::112b]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::112c]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::112d]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227099/index.m3u8
CCTV6,http://[2409:8087:1414:22::1120]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227101/index.m3u8
CCTV6,http://[2409:8087:1414:22::1121]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227101/index.m3u8
CCTV6,http://[2409:8087:2001:20:2800:0:df6e:eb13]/wh7f454c46tw3940641123_459833286/ott.mobaibox.com/PLTV/3/224/3221227505/index.m3u8?icpid=3&RTS=1668594440&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
CCTV7,http://[2409:8087:2001:20:2800:0:df6e:eb26]/wh7f454c46tw3984282630_1427246842/ott.mobaibox.com/PLTV/3/224/3221228283/index.m3u8?icpid=3&RTS=1668594483&from=40&popid=40&hms_devid=2293&prioritypopid=40&vqe=3
CCTV8,http://[2409:8087:1414:22::1002]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::1003]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::1004]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::1005]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::1006]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::1007]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::1008]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::1009]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::100a]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::100b]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::100c]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::100d]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::100e]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::100f]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::1010]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::1011]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::1102]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::1103]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::1104]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::1105]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::110a]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::110b]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::110e]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::110f]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::1110]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::1111]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::111c]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::111d]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::111e]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::111f]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::1126]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::1127]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::112a]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::112b]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::112c]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::112d]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227102/index.m3u8
CCTV8,http://[2409:8087:1414:22::110c]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227104/index.m3u8
CCTV8,http://[2409:8087:1414:22::110d]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227104/index.m3u8
CCTV8,http://[2409:8087:1414:22::110c]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227105/index.m3u8
CCTV8,http://[2409:8087:1414:22::110d]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227105/index.m3u8
CCTV8,http://[2409:8087:1414:22::1128]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227105/index.m3u8
CCTV8,http://[2409:8087:1414:22::1129]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227105/index.m3u8
CCTV8,http://[2409:8087:1414:22::111e]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227107/index.m3u8
CCTV8,http://[2409:8087:1414:22::111f]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221227107/index.m3u8
CCTV8,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw4086984004_1136880123/ott.mobaibox.com/PLTV/3/224/3221227473/index.m3u8?icpid=3&RTS=1668594586&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
CCTV9,http://[2409:8087:2001:20:2800:0:df6e:eb21]/wh7f454c46tw4254168827_1850088835/ott.mobaibox.com/PLTV/3/224/3221228303/index.m3u8?icpid=3&RTS=1668594753&from=40&popid=40&hms_devid=2290&prioritypopid=40&vqe=3
CCTV10,http://[2409:8087:2001:20:2800:0:df6e:eb21]/wh7f454c46tw30319478_-185824076/ott.mobaibox.com/PLTV/3/224/3221228286/index.m3u8?icpid=3&RTS=1668594824&from=40&popid=40&hms_devid=2290&prioritypopid=40&vqe=3
CCTV11,http://[2409:8087:2001:20:2800:0:df6e:eb23]/wh7f454c46tw105619488_1866436632/ott.mobaibox.com/PLTV/3/224/3221228289/index.m3u8?icpid=3&RTS=1668594900&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3
CCTV12,http://[2409:8087:2001:20:2800:0:df6e:eb23]/wh7f454c46tw185877003_-533945400/ott.mobaibox.com/PLTV/3/224/3221228401/index.m3u8?icpid=3&RTS=1668594980&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3
CCTV13,http://[2409:8087:2001:20:2800:0:df6e:eb16]/wh7f454c46tw259647455_-1559913959/ott.mobaibox.com/PLTV/3/224/3221228224/index.m3u8?icpid=3&RTS=1668595054&from=40&popid=40&hms_devid=2114&prioritypopid=40&vqe=3
CCTV14,http://[2409:8087:2001:20:2800:0:df6e:eb22]/wh7f454c46tw340147088_1594094424/ott.mobaibox.com/PLTV/3/224/3221228292/index.m3u8?icpid=3&RTS=1668595134&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3
CCTV15,http://[2409:8087:2001:20:2800:0:df6e:eb22]/wh7f454c46tw434828587_188325560/ott.mobaibox.com/PLTV/3/224/3221228404/index.m3u8?icpid=3&RTS=1668595229&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3
CCTV16,http://[2409:8087:1414:22::1102]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226880/index.m3u8
CCTV16,http://[2409:8087:1414:22::1103]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226880/index.m3u8
CCTV16,http://[2409:8087:1414:22::1104]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226880/index.m3u8
